question_id,question,is_mcq,gold_answer,model_raw_output,model_normalized_answer,parse_success,correct
480,Đạo diễn của bộ phim 'Nhà có 5 nàng tiên' có sự tham gia của Hoài Linh là ai?,True,B,B,B,True,True
481,Phim nào có sự tham gia của cả Vân Trang và Dương Hoàng Anh?,True,B,B,B,True,True
482,Phim nào có sự tham gia của cả Hoàng Phúc (diễn viên) và Bá Phan Châu Toàn?,True,C,C,C,True,True
483,Phim nào có sự tham gia của cả Anh Thư và Trương Thanh Long?,True,D,D,D,True,True
484,Đạo diễn của bộ phim 'Trạng Tí phiêu lưu ký' có sự tham gia của Quang Thắng là ai?,True,D,D,D,True,True
485,Phim nào có sự tham gia của cả Trần Nữ Yên Khê và Trần Minh Tuấn (diễn viên)?,True,A,A,A,True,True
486,Phim nào có sự tham gia của cả Tất Bình và Hà Kiều Anh?,True,A,A,A,True,True
487,Phim nào có sự tham gia của cả Kiều Mai Lý và Trịnh Kim Chi?,True,A,A,A,True,True
488,Phim nào có sự tham gia của cả Nam Thư và Võ Thành Tâm?,True,A,A,A,True,True
489,Phim nào có sự tham gia của cả Hồng Vân (diễn viên) và Vân Trang?,True,C,D,D,True,False
490,Phim nào có sự tham gia của cả Hoài Linh và Linh Trung (diễn viên)?,True,A,D,D,True,False
491,Phim nào có sự tham gia của cả Trung Anh và Nhã Phương?,True,D,A,A,True,False
492,Phim nào có sự tham gia của cả Vân Trang và ảo thuật?,True,B,A,A,True,False
493,Phim nào có sự tham gia của cả Duy Khánh (diễn viên) và Tăng Nhật Tuệ?,True,C,C,C,True,True
494,Phim nào có sự tham gia của cả Nguyễn Minh Tú và Lê Dương Bảo Lâm?,True,A,D,D,True,False
495,Phim nào có sự tham gia của cả Võ Thanh Hòa và Cát Tường (diễn viên)?,True,A,D,D,True,False
496,Phim nào có sự tham gia của cả Trần Nữ Yên Khê và Như Quỳnh (diễn viên)?,True,C,C,C,True,True
497,Phim nào có sự tham gia của cả Nguyễn Quang Dũng và Uyên Linh?,True,B,B,B,True,True
498,Phim nào có sự tham gia của cả Kim Khánh (diễn viên) và Hồng Tơ?,True,D,D,D,True,True
499,Đạo diễn của bộ phim 'Cua lại vợ bầu' có sự tham gia của Hoàng Thanh Mai là ai?,True,B,B,B,True,True
500,Phim nào có sự tham gia của cả Việt Hương và quần vợt?,True,D,D,D,True,True
501,Phim nào có sự tham gia của cả Khương Ngọc và Mai Thế Hiệp?,True,A,A,A,True,True
502,Phim nào có sự tham gia của cả Bình Minh (người mẫu) và Hoàng Bách?,True,A,A,A,True,True
503,Đạo diễn của bộ phim 'Em là bà nội của anh' có sự tham gia của Võ Ngọc Trai là ai?,True,B,B,B,True,True
504,Phim nào có sự tham gia của cả Thiên Thủy (diễn viên) và Tân Trực?,True,D,A,A,True,False
505,Phim nào có sự tham gia của cả Phương Quỳnh và Gina M?,True,D,C,C,True,False
506,Đạo diễn của bộ phim 'Mùa ổi' có sự tham gia của Tuấn Dương là ai?,True,C,C,C,True,True
507,Phim nào có sự tham gia của cả Trung Dân và Kim Xuân?,True,D,D,D,True,True
508,"Vợ/chồng của diễn viên đóng vai 'Việt Phương' trong phim 'Sài Gòn, anh yêu em' là ai?",True,A,A,A,True,True
509,Phim nào có sự tham gia của cả Bùi Thị Minh Đức và Phạm Văn Nhân (diễn viên)?,True,B,B,B,True,True
510,Phim nào có sự tham gia của cả Việt Anh (nghệ sĩ) và Lê Giang (nghệ sĩ)?,True,A,A,A,True,True
511,Phim nào có sự tham gia của cả Lê Hóa và DJ?,True,B,C,C,True,False
512,Phim nào có sự tham gia của cả Quang Tuấn và Võ Tấn Phát?,True,C,D,D,True,False
513,Phim nào có sự tham gia của cả Quang Minh (diễn viên) và Mạc Can?,True,B,A,A,True,False
514,Phim nào có sự tham gia của cả Bảo Quốc và Marilyn Monroe?,True,D,D,D,True,True
515,Phim nào có sự tham gia của cả Ninh Dương Lan Ngọc và Thân Thúy Hà?,True,D,B,B,True,False
516,Phim nào có sự tham gia của cả Bùi Thị Minh Đức và Lê Anh Sơn?,True,A,A,A,True,True
517,Đạo diễn của bộ phim 'Dòng máu anh hùng' có sự tham gia của Nguyễn Thắng là ai?,True,A,A,A,True,True
518,Phim nào có sự tham gia của cả Thanh Lam và Trần Văn Lợi?,True,C,C,C,True,True
519,Phim nào có sự tham gia của cả Quang Thắng và Hà Kiều Anh?,True,C,C,C,True,True
520,Phim nào có sự tham gia của cả Trấn Thành và Huỳnh Đông?,True,D,D,D,True,True
521,Phim nào có sự tham gia của cả Lan Phương và Phi Thanh Vân?,True,C,C,C,True,True
522,Phim nào có sự tham gia của cả Vũ Ngọc Đãng và Lê Dương Bảo Lâm?,True,A,A,A,True,True
523,Phim nào có sự tham gia của cả Huỳnh Lập và Thảo Trang?,True,A,C,C,True,False
524,Phim nào có sự tham gia của cả Hữu Châu và Siu Black?,True,A,A,A,True,True
525,Đạo diễn của bộ phim 'Tía tui là cao thủ' có sự tham gia của Cát Tường (diễn viên) là ai?,True,D,D,D,True,True
526,Phim nào có sự tham gia của cả Bùi Văn Hải và Leon Lê?,True,B,B,B,True,True
527,Phim nào có sự tham gia của cả Trần Quốc Hùng và Trần Văn Lợi?,True,A,A,A,True,True
528,Phim nào có sự tham gia của cả Hoàng Dũng và TyhD Thùy Dương?,True,A,A,A,True,True
529,Phim nào có sự tham gia của cả Lê Bình (diễn viên) và Lê Quốc Nam?,True,B,B,B,True,True
530,Phim nào có sự tham gia của cả Hữu Châu và Võ Ngọc Trai?,True,C,C,C,True,True
531,Phim nào có sự tham gia của cả Nguyễn Hậu và David Minetti?,True,B,B,B,True,True
532,Phim nào có sự tham gia của cả Đế quốc thực dân Pháp và David Minetti?,True,A,A,A,True,True
533,Phim nào có sự tham gia của cả Hiếu Hiền và Ngọc Giàu?,True,C,D,D,True,False
534,Phim nào có sự tham gia của cả Phi Phụng và Lý Hải?,True,A,A,A,True,True
535,Phim nào có sự tham gia của cả Lương Triều Vĩ và Phạm Văn Nhân (diễn viên)?,True,D,D,D,True,True
536,Phim nào có sự tham gia của cả Ngọc Thư và Hoàng Hà (diễn viên)?,True,D,D,D,True,True
537,Phim nào có sự tham gia của cả Phi Điểu và Trọng Hải?,True,A,B,B,True,False
538,Phim nào có sự tham gia của cả Phương Thanh và Miu Lê?,True,A,A,A,True,True
539,Phim nào có sự tham gia của cả Mai Trần và Bạch Long (nghệ sĩ cải lương?,True,C,B,B,True,False
540,Phim nào có sự tham gia của cả Hoài Linh và Công Huy?,True,B,B,B,True,True
541,Vợ/chồng của diễn viên đóng vai 'Thượng sĩ Basil Plumley' trong phim 'Chúng tôi từng là lính' là ai?,True,B,A,A,True,False
542,Phim nào có sự tham gia của cả Kiều Chinh và Suboi?,True,D,D,D,True,True
543,Phim nào có sự tham gia của cả Mai Thế Hiệp và Huy Cường?,True,D,B,B,True,False
544,Phim nào có sự tham gia của cả Thanh Hằng và Trinh Hoan?,True,D,D,D,True,True
545,Phim nào có sự tham gia của cả Đơn Dương (diễn viên) và Clark Gregg?,True,D,D,D,True,True
546,Phim nào có sự tham gia của cả Lê Bình (diễn viên) và Tấn Thi?,True,D,B,B,True,False
547,Phim nào có sự tham gia của cả Lan Phương và Minh Thuận (ca sĩ)?,True,D,D,D,True,True
548,Phim nào có sự tham gia của cả Phạm Quỳnh Anh và Trần Lực?,True,D,D,D,True,True
549,Phim nào có sự tham gia của cả Phương Trinh Jolie và Thái Hòa (diễn viên)?,True,A,A,A,True,True
550,Phim nào có sự tham gia của cả Long Đẹp Trai và Tùng Linh?,True,A,A,A,True,True
551,Đạo diễn của bộ phim 'Những thiên thần áo trắng' có sự tham gia của Dương Hoàng Anh là ai?,True,B,B,B,True,True
552,Phim nào có sự tham gia của cả Ngọc Nga và Trương Thanh Long?,True,A,A,A,True,True
553,Phim nào có sự tham gia của cả Kiều Mai Lý và Thanh Trúc?,True,A,A,A,True,True
554,Phim nào có sự tham gia của cả Ngô Kiến Huy và Khánh Huyền?,True,C,A,A,True,False
555,Phim nào có sự tham gia của cả Dustin Nguyễn và Leon Lê?,True,B,B,B,True,True
556,Phim nào có sự tham gia của cả Chu Hùng và Mạnh Cường?,True,A,A,A,True,True
557,Phim nào có sự tham gia của cả Hoài Linh và Hiếu Hiền?,True,A,A,A,True,True
558,Phim nào có sự tham gia của cả Việt Anh (nghệ sĩ) và Lan Phương?,True,A,B,B,True,False
559,Phim nào có sự tham gia của cả Quang Minh - Hồng Đào và Nguyễn Chánh Tín?,True,C,A,A,True,False
560,Phim nào có sự tham gia của cả Hứa Vĩ Văn và Miu Lê?,True,D,D,D,True,True
561,Đạo diễn của bộ phim 'Tiền chùa' có sự tham gia của Vân Trang là ai?,True,B,B,B,True,True
562,Phim nào có sự tham gia của cả Yaya Trương Nhi và Phan Thanh Nhiên?,True,B,B,B,True,True
563,Phim nào có sự tham gia của cả Trấn Thành và Tấn Bo?,True,B,D,D,True,False
564,Đạo diễn của bộ phim 'Hoán đổi thân xác' có sự tham gia của Thành Tài là ai?,True,B,D,D,True,False
565,Phim nào có sự tham gia của cả Hồng Nga và Hồng Tơ?,True,D,D,D,True,True
566,Phim nào có sự tham gia của cả Dustin Nguyễn và Minh Hằng?,True,D,C,C,True,False
567,Phim nào có sự tham gia của cả Bùi Thị Minh Đức và Trần Quốc Hùng?,True,C,C,C,True,True
568,Phim nào có sự tham gia của cả Vũ Ngọc Đãng và Việt Anh (nghệ sĩ)?,True,D,D,D,True,True
569,Đạo diễn của bộ phim 'Thạch Thảo (phim)' có sự tham gia của Lâm Văn Quốc là ai?,True,A,A,A,True,True
570,Phim nào có sự tham gia của cả Ninh Dương Lan Ngọc và Thanh Bùi?,True,D,B,B,True,False
571,Đạo diễn của bộ phim 'Mùa ổi' có sự tham gia của Hoàng Yến (diễn viên) là ai?,True,C,C,C,True,True
572,Phim nào có sự tham gia của cả Lê Thiện (nghệ sĩ) và Lý Hồng Ân?,True,D,D,D,True,True
573,Phim nào có sự tham gia của cả Huang Kiem và Ánh Hoa?,True,A,A,A,True,True
574,Phim nào có sự tham gia của cả Đức Sơn (diễn viên) và Hoàng Lan (diễn viên)?,True,C,A,A,True,False
575,Phim nào có sự tham gia của cả Diễm My và Hữu Luân?,True,C,A,A,True,False
576,Phim nào có sự tham gia của cả Bảo Quốc và Tấn Bo?,True,D,D,D,True,True
577,Phim nào có sự tham gia của cả Hoàng Hải (diễn viên) và Bảo Thanh (diễn viên)?,True,B,B,B,True,True
578,Đạo diễn của bộ phim 'Thiên mệnh anh hùng' có sự tham gia của Huỳnh Đông là ai?,True,B,B,B,True,True
579,Phim nào có sự tham gia của cả Ngân Quỳnh và Thanh Nam?,True,D,C,C,True,False
580,Phim nào có sự tham gia của cả Việt Anh (nghệ sĩ) và Bảo Quốc?,True,C,C,C,True,True
581,Phim nào có sự tham gia của cả Thảo Trang và Tăng Nhật Tuệ?,True,C,C,C,True,True
582,Đạo diễn của bộ phim 'Giải cứu thần chết' có sự tham gia của Trinh Hoan là ai?,True,C,C,C,True,True
583,Phim nào có sự tham gia của cả Ngân Quỳnh và Lý Hồng Ân?,True,D,D,D,True,True
584,Vợ/chồng của đạo diễn bộ phim 'Dòng máu anh hùng' (Charlie Nguyễn) là ai?,True,B,B,B,True,True
585,Phim nào có sự tham gia của cả Võ Vĩnh Phúc và Trần Nhật Vũ?,True,D,C,C,True,False
586,"Đạo diễn của bộ phim 'Hot boy nổi loạn và câu chuyện về thằng Cười, cô gái điếm và con vịt' có sự tham gia của Lê Dương Bảo Lâm là ai?",True,A,A,A,True,True
587,Đạo diễn của bộ phim 'Bóng ma học đường' có sự tham gia của Trương Quỳnh Anh là ai?,True,B,B,B,True,True
588,Phim nào có sự tham gia của cả Tấn Beo và Hoàng Sơn (diễn viên)?,True,C,C,C,True,True
589,Phim nào có sự tham gia của cả Nguyễn Chánh Tín và Stephane Gauger?,True,C,C,C,True,True
590,Phim nào có sự tham gia của cả Nhã Phương (diễn viên) và Mai Phương (diễn viên)?,True,B,B,B,True,True
591,Phim nào có sự tham gia của cả Chi Bảo và Anh Vũ (nghệ sĩ)?,True,B,B,B,True,True
592,Phim nào có sự tham gia của cả Hứa Vĩ Văn và Nguyễn Hậu?,True,C,C,C,True,True
593,Phim nào có sự tham gia của cả Hoài Linh và Tấn Beo?,True,A,A,A,True,True
594,Phim nào có sự tham gia của cả Nguyễn Hữu An và Barry Pepper?,True,D,D,D,True,True
595,Phim nào có sự tham gia của cả Johnny Trí Nguyễn và Trương Thế Vinh?,True,A,C,C,True,False
596,Đạo diễn của bộ phim 'Lật mặt (phim)' có sự tham gia của Võ Thành Tâm là ai?,True,A,A,A,True,True
597,Phim nào có sự tham gia của cả Trinh Hoan và Tường Vi (diễn viên)?,True,D,D,D,True,True
598,Phim nào có sự tham gia của cả Trương Minh Quốc Thái và Dũng Nhi?,True,C,A,A,True,False
599,Phim nào có sự tham gia của cả Thanh Hằng và Lê Hóa?,True,C,C,C,True,True
600,Phim nào có sự tham gia của cả Lê Công Tuấn Anh và Lương Triều Vĩ?,True,C,C,C,True,True
601,Phim nào có sự tham gia của cả Johnny Trí Nguyễn và Maryline Tâm Võ?,True,D,A,A,True,False
602,Phim nào có sự tham gia của cả Võ Ngọc Trai và Nhan Phúc Vinh?,True,C,D,D,True,False
603,Phim nào có sự tham gia của cả Ngọc Giàu và Tiến Luật?,True,C,C,C,True,True
604,Phim nào có sự tham gia của cả Tiết Cương và Ốc Thanh Vân?,True,B,C,C,True,False
605,Phim nào có sự tham gia của cả Johnny Trí Nguyễn và Bùi Văn Hải?,True,B,B,B,True,True
606,Phim nào có sự tham gia của cả Kaity Nguyễn và Don Nguyễn?,True,B,A,A,True,False
607,Phim nào có sự tham gia của cả Quang Thắng và Harry Lu?,True,D,D,D,True,True
608,Phim nào có sự tham gia của cả Mai Sơn Lâm và Tấn Thi?,True,B,B,B,True,True
609,Phim nào có sự tham gia của cả Ngân Quỳnh và Minh Thuận (ca sĩ)?,True,D,D,D,True,True
610,Phim nào có sự tham gia của cả Mai Thế Hiệp và Phạm Thị Ngọc Trinh?,True,A,A,A,True,True
611,Phim nào có sự tham gia của cả Lê Dương Bảo Lâm và Lương Mạnh Hải?,True,C,C,C,True,True
612,Đạo diễn của bộ phim 'Tháng năm rực rỡ' có sự tham gia của Hoàng Phúc (diễn viên) là ai?,True,B,B,B,True,True
613,Phim nào có sự tham gia của cả Phi Phụng và Trung Dũng (diễn viên)?,True,C,C,C,True,True
614,Phim nào có sự tham gia của cả Don Nguyễn và Diễn viên Chí Tâm?,True,C,B,B,True,False
615,Phim nào có sự tham gia của cả Lương Thế Thành và Bùi Tấn Trường?,True,C,A,A,True,False
616,Phim nào có sự tham gia của cả Mạnh Tràng và Phi Phụng?,True,A,B,B,True,False
617,Phim nào có sự tham gia của cả Đoàn Việt Hà và Đặng Văn Đức?,True,A,D,D,True,False
618,Phim nào có sự tham gia của cả Tường Vi (diễn viên) và Hồng Nhung?,True,B,B,B,True,True
619,Phim nào có sự tham gia của cả Đại Nghĩa (diễn viên) và Nguyễn Thùy Dương?,True,C,B,B,True,False
620,Phim nào có sự tham gia của cả Trấn Thành và Tấn Beo?,True,A,A,A,True,True
621,Phim nào có sự tham gia của cả Oanh Kiều và Trung Anh?,True,A,D,D,True,False
622,Phim nào có sự tham gia của cả Hứa Vĩ Văn và Văn Tùng?,True,C,D,D,True,False
623,Phim nào có sự tham gia của cả Thái Hòa (diễn viên) và Minh Đức (diễn viên)?,True,B,C,C,True,False
624,Phim nào có sự tham gia của cả Chris Klein và Clark Gregg?,True,A,A,A,True,True
625,Đạo diễn của bộ phim 'Công chúa teen và ngũ hổ tướng' có sự tham gia của Hoài Linh là ai?,True,A,D,D,True,False
626,Phim nào có sự tham gia của cả Nguyễn Cao Kỳ Duyên (người mẫu) và Quân A.P?,True,C,C,C,True,True
627,Phim nào có sự tham gia của cả Hoài Linh và Phước Sang?,True,D,D,D,True,True
628,Vợ/chồng của diễn viên đóng vai 'Mẹ bề trên (Ma sơ Lài)' trong phim 'Gái già lắm chiêu V' là ai?,True,D,A,A,True,False
629,Phim nào có sự tham gia của cả Nguyễn Hậu và Johnny Trí Nguyễn?,True,B,B,B,True,True
630,Phim nào có sự tham gia của cả Thương Tín (diễn viên) và Thùy Liên?,True,C,D,D,True,False
631,Phim nào có sự tham gia của cả Trương Thế Vinh và Bạch Long (nghệ sĩ cải lương?,True,D,B,B,True,False
632,Phim nào có sự tham gia của cả Lương Thế Thành và Lê Huỳnh?,True,B,D,D,True,False
633,Vợ/chồng của diễn viên đóng vai 'Quynh' trong phim 'Cột mốc 23' là ai?,True,B,A,A,True,False
634,Phim nào có sự tham gia của cả Hứa Vĩ Văn và Bình Minh (người mẫu)?,True,B,B,B,True,True
635,Phim nào có sự tham gia của cả Đặng Minh Châu (diễn viên) và Trần Nhật Vũ?,True,D,C,C,True,False
636,Phim nào có sự tham gia của cả Ngọc Giàu và Nguyễn Phi Hùng (ca sĩ)?,True,B,B,B,True,True
637,Phim nào có sự tham gia của cả Noo Phước Thịnh và hủ tiếu?,True,C,C,C,True,True
638,Phim nào có sự tham gia của cả Việt Thắng (diễn viên) và Huang Kiem?,True,A,C,C,True,False
639,Đạo diễn của bộ phim 'Chuyện ma gần nhà' có sự tham gia của ảo thuật gia là ai?,True,A,A,A,True,True
640,Phim nào có sự tham gia của cả Vũ Thu Phương và Minh Béo?,True,D,D,D,True,True
641,Phim nào có sự tham gia của cả Ngân Khánh và Quách Ngọc Tuyên?,True,A,B,B,True,False
642,Đạo diễn của bộ phim 'Xích lô (phim)' có sự tham gia của Ngô Vũ Quang Hải là ai?,True,D,D,D,True,True
643,Phim nào có sự tham gia của cả Cát Tường (diễn viên) và Ngọc Phước?,True,C,D,D,True,False
644,Đạo diễn của bộ phim 'Siêu lừa gặp siêu lầy' có sự tham gia của Mạc Văn Khoa là ai?,True,D,D,D,True,True
645,Phim nào có sự tham gia của cả Kim Xuân và Tiết Cương?,True,B,B,B,True,True
646,Phim nào có sự tham gia của cả diễn viên đóng thế và Trung Anh?,True,A,C,C,True,False
647,Phim nào có sự tham gia của cả Victor Vũ và Đại Nghĩa (diễn viên)?,True,A,A,A,True,True
648,Đạo diễn của bộ phim 'Tấm Cám: Chuyện chưa kể' có sự tham gia của Jun Phạm là ai?,True,C,C,C,True,True
649,Phim nào có sự tham gia của cả Huỳnh Anh Tuấn và Phương Thanh?,True,A,A,A,True,True
650,Đạo diễn của bộ phim 'Quả tim máu' có sự tham gia của Thái Hòa (diễn viên) là ai?,True,D,D,D,True,True
651,Đạo diễn của bộ phim 'Hot boy nổi loạn' có sự tham gia của Thiên Kim (diễn viên) là ai?,True,A,A,A,True,True
652,Đạo diễn của bộ phim 'Hai Phượng' có sự tham gia của Phan Thanh Nhiên là ai?,True,B,B,B,True,True
653,Đạo diễn của bộ phim 'Chị trợ lý của anh' có sự tham gia của Công Ninh là ai?,True,C,C,C,True,True
654,Vợ/chồng của diễn viên đóng vai 'Lan' trong phim 'Lửa Phật' là ai?,True,B,B,B,True,True
655,Phim nào có sự tham gia của cả Ninh Dương Lan Ngọc và Mai Thế Hiệp?,True,D,A,A,True,False
656,Đạo diễn của bộ phim 'Mai (phim)' có sự tham gia của Hồng Đào (diễn viên) là ai?,True,A,A,A,True,True
657,Phim nào có sự tham gia của cả Huỳnh Đông và Lý Hải?,True,A,A,A,True,True
658,Phim nào có sự tham gia của cả Chí Tài và Isaac (ca sĩ)?,True,A,A,A,True,True
659,Phim nào có sự tham gia của cả Kiều Minh Tuấn và Thanh Thủy (diễn viên)?,True,B,D,D,True,False
660,Phim nào có sự tham gia của cả Hồng Đào (diễn viên) và Thanh Hằng (nghệ sĩ cải lương)?,True,A,A,A,True,True
661,Phim nào có sự tham gia của cả Madeleine Stowe và Chris Klein?,True,D,D,D,True,True
662,Phim nào có sự tham gia của cả Mạc Can và Hà Kiều Anh?,True,C,C,C,True,True
663,Phim nào có sự tham gia của cả Ngọc Oanh và Bá Nhân?,True,C,D,D,True,False
664,Phim nào có sự tham gia của cả Mạc Can và Trương Thanh Nghi?,True,B,B,B,True,True
665,Đạo diễn của bộ phim 'Em là bà nội của anh' có sự tham gia của Huỳnh Lập là ai?,True,A,A,A,True,True
666,Phim nào có sự tham gia của cả Văn Hiệp và Chiều Xuân?,True,A,A,A,True,True
667,Đạo diễn của bộ phim 'Nụ hôn thần chết' có sự tham gia của Vũ Ngọc Đãng là ai?,True,D,D,D,True,True
668,Vợ/chồng của diễn viên đóng vai 'Ba Sang' trong phim 'Đất rừng phương Nam (phim)' là ai?,True,C,D,D,True,False
669,Phim nào có sự tham gia của cả Kiều Minh Tuấn và Chí Tài?,True,C,C,C,True,True
670,Phim nào có sự tham gia của cả Ngô Thanh Vân và Nguyễn Hậu?,True,B,B,B,True,True
671,Phim nào có sự tham gia của cả Trấn Thành và Lê Dương Bảo Lâm?,True,A,A,A,True,True
672,Đạo diễn của bộ phim 'Vật đổi sao dời' có sự tham gia của Quang Minh (diễn viên) là ai?,True,D,D,D,True,True
673,Phim nào có sự tham gia của cả Tấn Beo và Lương Thế Thành?,True,A,A,A,True,True
674,Phim nào có sự tham gia của cả Đoàn Việt Hà và Lê Thái Ngọc Hoan?,True,D,B,B,True,False
675,Đạo diễn của bộ phim 'Em chưa 18' có sự tham gia của Kathy Uyên là ai?,True,B,B,B,True,True
676,Đạo diễn của bộ phim 'Hồn papa da con gái' có sự tham gia của Vân Trang là ai?,True,B,B,B,True,True
677,Phim nào có sự tham gia của cả Băng Di và bác Ba Phi?,True,D,C,C,True,False
678,Phim nào có sự tham gia của cả Tấn Beo và Huỳnh Anh Tuấn?,True,B,B,B,True,True
679,Phim nào có sự tham gia của cả Hữu Lộc và Thúy Nga (nghệ sĩ)?,True,A,A,A,True,True
680,Phim nào có sự tham gia của cả Nguyễn Tuyết Ngân và Đặng Văn Đức?,True,A,A,A,True,True
681,Đạo diễn của bộ phim 'Lật Mặt 6: Tấm vé định mệnh' có sự tham gia của Huy Khánh là ai?,True,A,A,A,True,True
682,Phim nào có sự tham gia của cả Huy Khánh và Mạnh Dung?,True,B,A,A,True,False
683,Phim nào có sự tham gia của cả Chiến và Long Ho?,True,A,D,D,True,False
684,Phim nào có sự tham gia của cả Phi Phụng và Ngọc Oanh?,True,D,C,C,True,False
685,Phim nào có sự tham gia của cả Thu Trang và Lê Khánh?,True,C,C,C,True,True
686,Đạo diễn của bộ phim 'Hello cô Ba' có sự tham gia của Việt Anh (nghệ sĩ) là ai?,True,B,D,D,True,False
687,Phim nào có sự tham gia của cả Hồng Vân (diễn viên) và Hạnh Thúy?,True,A,A,A,True,True
688,Phim nào có sự tham gia của cả Thành Lộc và Lê Hóa?,True,C,C,C,True,True
689,Phim nào có sự tham gia của cả Ngân Chi và Lý Hải?,True,D,D,D,True,True
690,Phim nào có sự tham gia của cả Khả Như và Hoàng Thanh Mai?,True,A,A,A,True,True
691,Phim nào có sự tham gia của cả Phi Phụng và Dung Nhon?,True,A,B,B,True,False
692,Phim nào có sự tham gia của cả Ngô Thanh Vân và Tóc Tiên (ca sĩ)?,True,B,B,B,True,True
693,Phim nào có sự tham gia của cả Ưng Hoàng Phúc và Đông Nhi?,True,B,D,D,True,False
694,Đạo diễn của bộ phim 'Chị trợ lý của anh' có sự tham gia của Đức Phúc là ai?,True,C,C,C,True,True
695,Phim nào có sự tham gia của cả Hữu Châu và Yaya Trương Nhi?,True,C,D,D,True,False
696,Phim nào có sự tham gia của cả Hữu Châu và Thuận Hoàng?,True,D,D,D,True,True
697,Phim nào có sự tham gia của cả Trấn Thành và Ngọc Giàu?,True,A,A,A,True,True
698,Phim nào có sự tham gia của cả Ngân Quỳnh và Nikki Dương Nhật Vi?,True,B,D,D,True,False
699,Phim nào có sự tham gia của cả Công Ninh và Hồng Nhung?,True,D,D,D,True,True
700,Đạo diễn của bộ phim 'Vali tình yêu' có sự tham gia của Thảo Trang (diễn viên) là ai?,True,D,D,D,True,True
701,Phim nào có sự tham gia của cả Phước Sang và Trịnh Kim Chi?,True,B,A,A,True,False
702,Phim nào có sự tham gia của cả nói dối và Huỳnh Đông?,True,B,B,B,True,True
703,Phim nào có sự tham gia của cả Phương Trinh Jolie và Kim Ngọc (nghệ sĩ)?,True,A,A,A,True,True
704,Phim nào có sự tham gia của cả Mỹ Duyên và Anh Thư?,True,D,C,C,True,False
705,Đạo diễn của bộ phim 'Khi đàn ông có bầu' có sự tham gia của Nguyễn Phi Hùng (ca sĩ) là ai?,True,C,C,C,True,True
706,Đạo diễn của bộ phim 'Em và Trịnh' có sự tham gia của Trần Lực là ai?,True,D,D,D,True,True
707,Phim nào có sự tham gia của cả Kim Xuân và Vân Trang?,True,D,B,B,True,False
708,Phim nào có sự tham gia của cả Charlie Nguyễn và Leon Lê?,True,B,A,A,True,False
709,Phim nào có sự tham gia của cả Minh Thuận (ca sĩ) và Hồng Nga?,True,A,A,A,True,True
710,Phim nào có sự tham gia của cả Việt Anh (nghệ sĩ) và quần vợt?,True,A,A,A,True,True
711,Vợ/chồng của diễn viên đóng vai 'Trang' trong phim 'Cô dâu đại chiến' là ai?,True,B,B,B,True,True
712,Phim nào có sự tham gia của cả Lều Phương Anh và Tăng Nhật Tuệ?,True,A,A,A,True,True
713,Đạo diễn của bộ phim 'Hồn papa da con gái' có sự tham gia của Kathy Uyên là ai?,True,D,D,D,True,True
714,Phim nào có sự tham gia của cả Việt Anh (nghệ sĩ) và Bảo Chung?,True,C,C,C,True,True
715,Vợ/chồng của diễn viên đóng vai 'trò bạn diễn với Lý Hải ở' trong phim 'Lật mặt 2: Phim trường' là ai?,True,C,D,D,True,False
716,Đạo diễn của bộ phim 'Gái già lắm chiêu V' có sự tham gia của Jun Vũ là ai?,True,C,C,C,True,True
717,Phim nào có sự tham gia của cả Lê Công Tuấn Anh và Như Quỳnh (diễn viên)?,True,D,C,C,True,False
718,Phim nào có sự tham gia của cả Yến Trang và Chí Tài?,True,C,C,C,True,True
719,Phim nào có sự tham gia của cả Quốc Cường và Phúc An?,True,B,C,C,True,False
720,Phim nào có sự tham gia của cả Thúy Nga (nghệ sĩ) và gà?,True,D,D,D,True,True
721,Vợ/chồng của diễn viên đóng vai 'Hằng' trong phim 'Tuyết nhiệt đới' là ai?,True,A,A,A,True,True
722,Phim nào có sự tham gia của cả Mạc Can và Hồng Nga?,True,D,D,D,True,True
723,Đạo diễn của bộ phim 'Đoạt hồn' có sự tham gia của Trần Bảo Sơn là ai?,True,C,C,C,True,True
724,Đạo diễn của bộ phim 'Chị chị em em 2' có sự tham gia của Trung Dân là ai?,True,B,B,B,True,True
725,Phim nào có sự tham gia của cả Việt Anh (nghệ sĩ) và Nguyễn Chánh Tín?,True,B,B,B,True,True
726,Phim nào có sự tham gia của cả Công Ninh và Phan Mạnh Quỳnh?,True,B,A,A,True,False
727,Phim nào có sự tham gia của cả Gi A Nguyễn và Phan Thanh Hiền?,True,A,A,A,True,True
728,Phim nào có sự tham gia của cả Bình Minh (người mẫu) và Tất Bình?,True,D,D,D,True,True
729,Phim nào có sự tham gia của cả Lan Phương và Maya (ca sĩ)?,True,D,D,D,True,True
730,Phim nào có sự tham gia của cả Dustin Nguyễn và Bùi Văn Hải?,True,A,A,A,True,True
731,Phim nào có sự tham gia của cả Hoài Linh và Khả Như?,True,B,B,B,True,True
732,Phim nào có sự tham gia của cả Trấn Thành và Quân A.P?,True,A,A,A,True,True
733,Phim nào có sự tham gia của cả Hoài Linh và Bé Vỹ?,True,D,D,D,True,True
734,Phim nào có sự tham gia của cả Phương Thanh và Hồ Vĩnh Khoa?,True,C,B,B,True,False
